,NSW1-HYDRO,NSW1-SOLAR,NSW1-WIND,QLD1-HYDRO,QLD1-SOLAR,QLD1-WIND,SA1-SOLAR,SA1-WIND,TAS1-HYDRO,TAS1-WIND,VIC1-HYDRO,VIC1-SOLAR,VIC1-WIND,NSW1-ROOFTOP-SOLAR,QLD1-ROOFTOP-SOLAR,SA1-ROOFTOP-SOLAR,TAS1-ROOFTOP-SOLAR,VIC1-ROOFTOP-SOLAR
2024-01-01 08:00:00,0.10444973727422002,0.5461005990634785,0.307489164827488,0.4284647817460317,0.44142471323656224,0.27199441449379624,0.36386856528245415,0.10350908131324502,0.2770667249115583,0.0,8.333333333333333e-05,0.3078299135817746,0.06053664651089004,0.2602070233755795,0.1810426838803843,0.2807927066912067,0.352621488441367,0.3774434760683019
2024-01-01 08:30:00,0.10396500821018062,0.5692077904095209,0.2871405690648816,0.4250049603174603,0.5079975738058539,0.25651991734109875,0.2127223643204532,0.07939573647214242,0.2739376491296738,0.0,8.333333333333333e-05,0.2373175359832341,0.017846298639656148,0.2741651032714454,0.2122491355493388,0.3823058890403644,0.4697922773438118,0.4756450580343474
2024-01-01 09:00:00,0.10894865321291736,0.5718484859806081,0.24907833187634232,0.42716517857142855,0.5577251570858889,0.26437997420890186,0.1830679996365774,0.04308077152673605,0.2738344470891479,0.0,8.333333333333333e-05,0.16395599558070884,0.008586398177009891,0.3047705212457948,0.2587867717328977,0.4755455373130925,0.5126915215565732,0.5655490408928344
2024-01-01 09:30:00,0.10762540777230432,0.5958330932734216,0.20638532543429997,0.42566964285714287,0.5828176356726784,0.2676050457507407,0.1399570859387526,0.015299469544289672,0.26577964308730334,0.0009747474747474747,8.333333333333333e-05,0.19239041900642312,0.008076252440233531,0.3063279104085357,0.2860102344007924,0.5543904134539976,0.5515622771853659,0.6371910469868912
2024-01-01 10:00:00,0.10365634646962234,0.5574655683390929,0.17373190860012416,0.42681795634920633,0.6038493220451453,0.2809899865130879,0.13704516868152422,0.01285248137539678,0.26794609752720827,0.011813131313131314,8.333333333333333e-05,0.29950286255674163,0.010727433558980119,0.3211990931943713,0.3060276971729423,0.6206046684514975,0.6177808058561628,0.7010430191504887
2024-01-01 10:30:00,0.10385497536945812,0.597450808541853,0.15191776933439508,0.42592757936507936,0.6049945394201772,0.265970292833078,0.09566909704451927,0.012342173603753668,0.2645564367220031,0.022410771567021568,8.333333333333333e-05,0.19951977267356244,0.004175013656685187,0.3409604815912487,0.3177633750933954,0.6617480419090586,0.6499730641864592,0.7473760790535493
2024-01-01 11:00:00,0.10382754515599342,0.5641446560156669,0.11806232248473043,0.4259548611111111,0.5948465294623176,0.22551397203025608,0.0782267592646037,0.016546386079571523,0.25959950356037637,0.04933850408850409,8.333333333333333e-05,0.20613842928030082,0.0039846067761576225,0.3702099863644272,0.2993616531424302,0.6747959719878064,0.7201765088016732,0.7868507327221812
2024-01-01 11:30:00,0.1035991461412151,0.5657268123820312,0.09580320947560957,0.42504464285714283,0.5567095709708055,0.20341289852774158,0.07458933286302176,0.016063613530888695,0.25588358710792103,0.1114616402116402,8.333333333333333e-05,0.185225171511755,0.0050975671311704294,0.3871292350902328,0.2930600684610172,0.679126546415942,0.7393207421608861,0.8052030342573748
2024-01-01 12:00:00,0.10395545977011496,0.5795121884802285,0.0900886759056244,0.42466765873015877,0.6022146204273208,0.20093474768418107,0.11915262252151142,0.016473689095729577,0.24771231636324198,0.1537023476885977,8.333333333333333e-05,0.13650927802785326,0.004079638303582328,0.4002027863743281,0.2951425691994926,0.6582955660793056,0.692583144518562,0.8192047381482166
2024-01-01 12:30:00,0.10400378489326766,0.5716043098522701,0.08558835966703951,0.42907738095238096,0.6250641694349619,0.2123820695715473,0.221596283982684,0.01771018349563051,0.24981165246794135,0.1444225574113074,8.333333333333333e-05,0.1896363406059063,0.003841164851347964,0.4123446705877128,0.3108558061545411,0.5569287334965451,0.7104914993741385,0.8224741673884463
2024-01-01 13:00:00,0.10338880952380954,0.5581781560254014,0.07186438703482873,0.42721230158730156,0.5813499705866687,0.18541727800943883,0.11515069957778847,0.020109825562080384,0.24648644041855,0.1674796199121199,8.333333333333333e-05,0.1894089228088031,0.0053335379299625455,0.3995721502344546,0.3233495073934423,0.5671451137471745,0.7443315957092833,0.8039927914829472
2024-01-01 13:30:00,0.103847947454844,0.5699766943069396,0.08385125249729974,0.4256820436507936,0.5847353818742689,0.2257807203543341,0.2118915162524718,0.030428978614895276,0.2526714182910955,0.14659265645515646,8.333333333333333e-05,0.2970057861875524,0.02111570177013797,0.3693090775931794,0.3131609355180622,0.6192074523846263,0.6079730008080745,0.7839854454321044
2024-01-01 14:00:00,0.10355080459770113,0.5789650812281542,0.09605301491812909,0.42682787698412694,0.550014255548691,0.22237911793212464,0.319055801699535,0.06492957132604048,0.25627837681114485,0.14470448607698608,8.333333333333333e-05,0.466846085217911,0.060813873829181866,0.3708846669331172,0.2935478966481903,0.486985740972579,0.5628951246177492,0.7511050457982063
