day,avg_temperature_deg_c,avg_barometric_pressure_hpa,avg_wind_speed_ms
2019-04-23,15.773611111111112,1025.076388888889,2.979861111111111
2019-04-24,15.438888888888888,1024.5298611111111,2.6666666666666665
2019-04-25,15.074305555555554,1023.6243055555556,1.9486111111111113
2019-04-26,16.01111111111111,1024.3541666666667,2.5180555555555557
2019-04-27,13.495138888888889,1028.5430555555556,2.1944444444444446
2019-04-28,14.136111111111111,1027.7875,2.320138888888889
2019-04-29,15.777777777777779,1021.5631944444444,1.536111111111111
2019-04-30,18.627083333333335,1008.8479166666667,3.9854166666666666
2019-05-01,16.075694444444444,1008.0534722222224,4.778472222222223
2019-05-02,15.23611111111111,1015.3958333333334,3.6743055555555557
2019-05-03,14.445833333333333,1019.3743055555556,2.9631944444444445
2019-05-04,14.655555555555557,1024.1437500000002,1.4194444444444445
2019-05-05,12.792361111111111,1024.9402777777777,1.3944444444444446
2019-05-06,13.904166666666667,1020.1694444444444,1.7583333333333333
2019-05-07,16.15,1014.8243055555556,4.199999999999999
2019-05-08,15.130555555555556,1018.7958333333333,2.035416666666667
2019-05-09,12.779166666666667,1014.3187499999999,3.463888888888889
2019-05-10,11.091666666666667,1025.5993055555555,1.9715277777777775
2019-05-11,12.444444444444445,1031.0749999999998,1.2354166666666666
2019-05-12,13.995833333333334,1029.1374999999998,1.229861111111111
2019-05-13,14.363888888888889,1025.8631944444444,2.040972222222222
2019-05-14,13.372916666666667,1028.13125,1.5812499999999998
2019-05-15,13.73263888888889,1028.7034722222222,1.2152777777777777
2019-05-16,14.94236111111111,1024.5708333333334,1.6944444444444444
2019-05-17,16.80138888888889,1021.8430555555556,1.3409722222222222
2019-05-18,21.225,1020.9375,2.463888888888889
2019-05-19,21.70486111111111,1018.8840277777776,3.492361111111111
2019-05-20,16.325000000000003,1020.8222222222222,1.6243055555555557
2019-05-21,16.068055555555556,1021.84375,1.0895833333333333
2019-05-22,16.04236111111111,1024.9097222222222,1.1041666666666667
