,NSW1,QLD1,SA1,TAS1,VIC1
2024-03-22 15:30:00,6713.26,6794.49,615.79,1103.49,3827.98
2024-03-22 16:00:00,7121.03,7251.01,765.78,1147.06,4140.37
2024-03-22 16:30:00,7605.92,7456.59,902.81,1173.16,4599.46
2024-03-22 17:00:00,7945.68,7666.85,1093.25,1173.62,4929.89
2024-03-22 17:30:00,8210.33,7855.46,1267.18,1185.9,5088.04
2024-03-22 18:00:00,8275.96,7892.52,1437.33,1189.42,5189.56
2024-03-22 18:30:00,8195.61,7920.44,1541.51,1186.99,5244.84
2024-03-22 19:00:00,8064.31,7864.68,1551.78,1182.23,5230.96
2024-03-22 19:30:00,7896.89,7646.56,1535.97,1182.32,5101.4
2024-03-22 20:00:00,7787.29,7401.57,1519.79,1153.43,4980.01
2024-03-22 20:30:00,7629.26,7238.6,1483.12,1124.04,4842.88
2024-03-22 21:00:00,7574.21,7078.92,1449.58,1116.38,4711.4
2024-03-22 21:30:00,7497.06,6894.84,1417.08,1101.33,4572.72
2024-03-22 22:00:00,7418.04,6737.26,1373.78,1077.34,4410.73
2024-03-22 22:30:00,7328.05,6585.01,1378.47,1069.45,4266.4
2024-03-22 23:00:00,7169.94,6488.1,1356.24,1059.86,4345.7
2024-03-22 23:30:00,7019.4,6341.43,1416.82,1047.91,4339.79
2024-03-23 00:00:00,6827.61,6151.32,1429.92,1054.68,4166.2
2024-03-23 00:30:00,6592.05,6033.62,1434.98,1045.9,4067.68
2024-03-23 01:00:00,6389.51,5944.86,1407.73,1050.73,3948.36
2024-03-23 01:30:00,6227.04,5918.63,1358.26,1046.69,3838.36
2024-03-23 02:00:00,6100.66,5871.72,1331.58,1037.24,3783.53
2024-03-23 02:30:00,6009.5,5869.86,1301.8,1040.58,3700.52
2024-03-23 03:00:00,6019.75,5837.79,1289.52,1033.09,3619.91
2024-03-23 03:30:00,6009.03,5826.09,1290.23,1037.34,3720.82
2024-03-23 04:00:00,6116.46,5820.47,1281.89,1039.0,3766.55
2024-03-23 04:30:00,6180.84,5822.52,1294.65,1059.84,3811.62
2024-03-23 05:00:00,6302.18,5873.84,1283.95,1089.19,3861.8
2024-03-23 05:30:00,6477.92,5943.55,1314.14,1103.32,4025.61
2024-03-23 06:00:00,6704.9,5976.27,1352.18,1119.48,4221.22
2024-03-23 06:30:00,6678.48,5986.68,1390.65,1148.29,4372.06
2024-03-23 07:00:00,6754.48,5816.02,1367.52,1163.99,4390.55
2024-03-23 07:30:00,6715.5,5738.46,1272.31,1176.84,4347.49
2024-03-23 08:00:00,6708.08,5636.62,1127.83,1178.19,4239.73
2024-03-23 08:30:00,6528.18,5374.94,972.06,1147.6,4030.78
2024-03-23 09:00:00,6062.59,5456.34,834.0,1135.6,3881.75
2024-03-23 09:30:00,5586.55,5410.33,694.19,1099.62,3680.54
2024-03-23 10:00:00,5438.87,5313.26,601.08,1063.75,3554.73
2024-03-23 10:30:00,5261.9,5480.81,523.73,1022.03,3436.64
2024-03-23 11:00:00,5057.84,5527.9,441.28,997.03,3370.72
2024-03-23 11:30:00,5136.66,5458.34,392.43,968.12,3336.45
2024-03-23 12:00:00,5333.44,5477.41,278.02,940.5,3210.38
2024-03-23 12:30:00,5370.3,5679.38,228.88,932.07,2929.76
2024-03-23 13:00:00,5510.89,5736.21,198.36,941.45,2883.24
2024-03-23 13:30:00,5689.67,5784.23,176.18,960.41,2930.13
2024-03-23 14:00:00,5999.96,6076.64,199.76,965.96,3020.46
2024-03-23 14:30:00,6466.6,6263.02,253.28,952.34,2933.32
2024-03-23 15:00:00,6845.55,6558.63,319.45,981.59,3098.22
2024-03-23 15:30:00,7106.16,6783.36,437.43,1006.46,3390.89
2024-03-23 16:00:00,7303.19,6984.79,599.21,1051.51,3585.33
2024-03-23 16:30:00,7544.8,7138.85,740.73,1105.46,3924.24
2024-03-23 17:00:00,7754.78,7286.45,968.09,1134.77,4350.1
2024-03-23 17:30:00,7900.44,7486.56,1199.18,1152.73,4708.95
2024-03-23 18:00:00,7945.68,7547.02,1344.49,1141.7,4828.66
2024-03-23 18:30:00,7915.77,7522.15,1458.44,1177.65,4836.94
2024-03-23 19:00:00,7756.52,7404.62,1490.88,1159.63,4810.52
2024-03-23 19:30:00,7590.15,7212.58,1503.34,1122.92,4782.39
2024-03-23 20:00:00,7475.94,7042.49,1478.99,1100.48,4665.58
2024-03-23 20:30:00,7432.64,6912.47,1438.05,1086.15,4523.25
2024-03-23 21:00:00,7330.97,6808.51,1390.57,1066.14,4450.76
2024-03-23 21:30:00,7341.22,6595.18,1372.38,1058.13,4338.74
2024-03-23 22:00:00,7219.47,6530.23,1351.34,1049.01,4193.32
2024-03-23 22:30:00,7103.23,6389.3,1329.76,1031.59,4195.02
2024-03-23 23:00:00,6912.95,6246.05,1303.0,1002.29,4301.23
2024-03-23 23:30:00,6782.25,6132.15,1367.93,999.36,4276.66
2024-03-24 00:00:00,6621.19,6010.99,1368.25,977.41,4129.81
2024-03-24 00:30:00,6412.77,5850.03,1377.4,982.12,3994.49
2024-03-24 01:00:00,6217.75,5776.12,1348.92,971.3,3872.85
2024-03-24 01:30:00,6087.61,5772.08,1284.48,972.58,3741.42
2024-03-24 02:00:00,6016.8,5700.83,1247.97,973.51,3635.96
2024-03-24 02:30:00,5944.03,5666.47,1216.92,962.86,3575.02
2024-03-24 03:00:00,5936.51,5654.06,1213.99,976.45,3548.48
2024-03-24 03:30:00,5926.67,5672.17,1207.27,972.48,3533.14
2024-03-24 04:00:00,5973.26,5648.74,1192.48,975.86,3608.27
2024-03-24 04:30:00,6036.1,5650.14,1195.84,991.21,3617.45
2024-03-24 05:00:00,6149.21,5647.68,1182.34,992.91,3713.48
2024-03-24 05:30:00,6294.32,5696.22,1204.25,982.96,3843.52
2024-03-24 06:00:00,6467.07,5724.62,1223.04,1001.55,3977.61
2024-03-24 06:30:00,6599.04,5798.2,1250.0,1002.0,4053.27
2024-03-24 07:00:00,6671.76,5807.98,1243.64,1023.29,4009.62
2024-03-24 07:30:00,6641.17,5762.97,1162.84,1080.77,3899.88
2024-03-24 08:00:00,6439.82,5868.24,1033.57,1097.77,3838.91
2024-03-24 08:30:00,6201.42,5845.97,869.7,1105.67,3763.19
2024-03-24 09:00:00,5904.69,6011.54,703.09,1082.82,3575.78
2024-03-24 09:30:00,5545.86,5955.97,575.18,1082.84,3416.3
2024-03-24 10:00:00,5374.37,5964.02,487.87,1042.66,3295.58
2024-03-24 10:30:00,5283.96,6034.81,391.78,1037.05,3168.3
2024-03-24 11:00:00,5165.9,6065.7,278.16,1040.77,2990.1
2024-03-24 11:30:00,5009.93,6086.97,192.79,1015.55,2888.85
2024-03-24 12:00:00,4975.58,6171.02,122.48,1007.18,2614.06
2024-03-24 12:30:00,4979.37,6217.89,131.11,1009.57,2340.33
2024-03-24 13:00:00,5075.78,6105.72,99.04,996.8,2302.69
2024-03-24 13:30:00,5205.32,6103.04,119.29,1004.14,2341.46
2024-03-24 14:00:00,5482.86,6228.04,149.42,1016.53,2359.18
2024-03-24 14:30:00,5774.11,6325.99,205.11,1036.42,2572.79
2024-03-24 15:00:00,6227.61,6436.78,287.91,1043.18,2866.33
2024-03-24 15:30:00,6686.32,6657.74,430.22,1077.32,3132.48
2024-03-24 16:00:00,7246.02,6981.97,570.85,1114.16,3549.74
2024-03-24 16:30:00,7719.54,7193.72,761.1,1146.11,3932.09
2024-03-24 17:00:00,8082.97,7437.98,954.84,1174.27,4426.81
2024-03-24 17:30:00,8302.54,7671.79,1158.94,1181.15,4715.94
2024-03-24 18:00:00,8328.72,7738.32,1329.19,1187.54,4881.81
2024-03-24 18:30:00,8277.56,7606.45,1441.95,1183.65,4897.82
2024-03-24 19:00:00,8074.67,7418.88,1454.54,1164.76,4880.94
2024-03-24 19:30:00,7907.0,7277.12,1440.69,1142.85,4780.77
2024-03-24 20:00:00,7747.49,7034.56,1396.38,1133.85,4679.78
2024-03-24 20:30:00,7552.2,6853.29,1377.8,1095.71,4516.44
2024-03-24 21:00:00,7345.56,6756.9,1354.18,1084.04,4398.17
2024-03-24 21:30:00,7354.08,6503.85,1329.96,1042.4,4262.94
2024-03-24 22:00:00,7208.6,6420.88,1304.96,1037.04,4149.79
2024-03-24 22:30:00,7055.52,6249.76,1274.44,996.69,4098.62
2024-03-24 23:00:00,6887.78,6118.15,1257.2,987.56,4179.28
2024-03-24 23:30:00,6774.05,5977.19,1325.95,960.58,4213.23
2024-03-25 00:00:00,6602.1,5880.12,1351.68,945.09,4035.4
2024-03-25 00:30:00,6396.47,5732.01,1367.89,927.85,3953.2
2024-03-25 01:00:00,6186.24,5680.8,1349.0,981.69,3889.08
2024-03-25 01:30:00,6075.61,5631.65,1310.86,989.92,3803.12
2024-03-25 02:00:00,6027.53,5594.83,1302.33,988.09,3739.98
2024-03-25 02:30:00,5981.04,5560.3,1292.85,974.47,3741.79
2024-03-25 03:00:00,6002.02,5581.3,1262.2,973.79,3714.06
2024-03-25 03:30:00,6069.92,5580.15,1247.14,988.75,3763.21
2024-03-25 04:00:00,6259.09,5682.32,1254.86,1006.26,3887.8
2024-03-25 04:30:00,6499.54,5761.2,1279.61,1046.17,4021.79
2024-03-25 05:00:00,6851.03,5926.05,1283.36,1091.4,4354.62
2024-03-25 05:30:00,7332.6,6116.62,1357.86,1153.9,4647.83
2024-03-25 06:00:00,7656.75,6412.78,1426.8,1204.42,5067.32
2024-03-25 06:30:00,7839.55,6740.87,1509.3,1234.23,5322.17
2024-03-25 07:00:00,7570.82,6907.35,1544.1,1218.1,5264.99
2024-03-25 07:30:00,7202.35,6973.82,1461.27,1201.3,5065.31
2024-03-25 08:00:00,6810.1,6923.62,1315.89,1177.37,4854.08
2024-03-25 08:30:00,6518.63,6860.5,1177.09,1150.07,4615.14
2024-03-25 09:00:00,6136.97,6845.91,1060.8,1135.32,4388.34
2024-03-25 09:30:00,5880.71,6699.16,923.11,1092.82,4053.78
2024-03-25 10:00:00,5729.11,6677.61,811.94,1086.55,3854.13
2024-03-25 10:30:00,5580.1,6840.33,656.59,1072.12,3732.12
2024-03-25 11:00:00,5386.07,6880.85,521.52,1046.76,3603.58
2024-03-25 11:30:00,5382.77,6902.49,413.79,1044.04,3463.85
2024-03-25 12:00:00,5410.8,6929.77,334.3,1025.25,3320.86
2024-03-25 12:30:00,5493.98,7059.45,314.46,1023.45,3155.26
2024-03-25 13:00:00,5710.44,7168.77,319.5,1020.83,3210.37
2024-03-25 13:30:00,5900.09,7201.81,317.49,1027.76,3192.64
2024-03-25 14:00:00,6221.53,7133.29,364.45,1038.26,3231.88
2024-03-25 14:30:00,6602.85,7065.8,381.82,1059.65,3356.63
2024-03-25 15:00:00,7188.39,6988.76,465.51,1065.04,3650.21
2024-03-25 15:30:00,7713.91,7194.71,570.76,1082.83,3871.23
2024-03-25 16:00:00,8293.46,7417.21,709.36,1125.48,4287.92
2024-03-25 16:30:00,8839.54,7514.68,887.76,1189.62,4811.87
2024-03-25 17:00:00,9142.15,7640.76,1086.83,1213.44,5135.22
2024-03-25 17:30:00,9236.23,7817.38,1280.57,1209.64,5362.41
2024-03-25 18:00:00,9103.57,7876.53,1426.93,1239.01,5487.79
2024-03-25 18:30:00,8908.83,7845.59,1532.28,1252.62,5426.47
2024-03-25 19:00:00,8737.58,7582.76,1560.59,1230.1,5389.21
2024-03-25 19:30:00,8528.49,7377.04,1540.22,1189.16,5234.81
2024-03-25 20:00:00,8301.2,7414.01,1499.4,1174.38,5081.75
2024-03-25 20:30:00,8084.87,7216.75,1454.98,1151.12,4930.8
2024-03-25 21:00:00,7896.23,6957.58,1438.39,1120.89,4777.2
2024-03-25 21:30:00,7800.24,6718.17,1375.78,1099.47,4634.01
2024-03-25 22:00:00,7625.3,6522.02,1352.41,1085.63,4492.51
2024-03-25 22:30:00,7470.19,6374.4,1317.25,1074.43,4419.92
2024-03-25 23:00:00,7302.4,6225.21,1287.73,1070.05,4519.09
2024-03-25 23:30:00,7182.46,6018.22,1354.87,1058.11,4565.66
2024-03-26 00:00:00,7026.29,5901.05,1363.53,1045.66,4349.09
2024-03-26 00:30:00,6779.82,5740.63,1379.52,1025.17,4265.62
2024-03-26 01:00:00,6571.19,5698.55,1367.42,1030.05,4168.36
2024-03-26 01:30:00,6443.23,5656.57,1326.21,1011.41,4080.38
2024-03-26 02:00:00,6327.19,5622.46,1291.26,1012.28,4026.28
2024-03-26 02:30:00,6286.33,5613.72,1272.61,1022.54,3969.22
2024-03-26 03:00:00,6304.53,5596.26,1235.08,1001.93,3982.3
2024-03-26 03:30:00,6383.7,5592.84,1241.2,1018.88,4014.44
2024-03-26 04:00:00,6538.46,5691.94,1227.34,1036.77,4133.31
2024-03-26 04:30:00,6768.26,5772.48,1249.52,1038.32,4290.84
2024-03-26 05:00:00,7169.75,5928.82,1264.75,1111.2,4624.24
2024-03-26 05:30:00,7519.91,6132.52,1330.44,1203.79,4869.61
2024-03-26 06:00:00,7836.86,6444.72,1402.11,1238.15,5239.09
2024-03-26 06:30:00,8033.11,6610.38,1489.8,1281.44,5455.03
2024-03-26 07:00:00,7933.1,6816.96,1514.89,1282.01,5384.98
2024-03-26 07:30:00,7602.07,6903.13,1419.91,1227.7,5212.55
2024-03-26 08:00:00,7201.34,6911.87,1263.2,1169.37,5099.0
2024-03-26 08:30:00,6829.27,6823.05,1090.96,1155.54,4839.89
2024-03-26 09:00:00,6464.58,6631.75,916.48,1114.67,4526.29
2024-03-26 09:30:00,6148.15,6476.82,765.78,1082.18,4306.48
2024-03-26 10:00:00,5960.9,6456.08,670.81,1019.61,4177.49
2024-03-26 10:30:00,5862.11,6541.34,564.8,1021.24,3971.64
2024-03-26 11:00:00,5791.76,6720.62,450.56,1024.07,3684.4
2024-03-26 11:30:00,5720.5,6611.62,380.66,1030.72,3483.22
2024-03-26 12:00:00,5762.87,6575.32,306.77,1009.32,3278.31
2024-03-26 12:30:00,5794.8,6792.96,276.46,1021.14,3235.4
2024-03-26 13:00:00,5997.07,6809.96,271.09,1029.49,3239.3
2024-03-26 13:30:00,6305.68,6815.66,326.44,1027.13,3242.92
2024-03-26 14:00:00,6606.02,6893.05,327.74,1020.12,3342.6
2024-03-26 14:30:00,7074.25,7190.09,395.86,1037.23,3485.75
2024-03-26 15:00:00,7619.77,7299.51,473.27,1059.18,3703.56
2024-03-26 15:30:00,8157.57,7379.13,568.27,1081.38,4045.8
2024-03-26 16:00:00,8640.11,7635.09,710.08,1127.37,4389.05
2024-03-26 16:30:00,9090.48,7803.83,891.93,1195.44,4807.57
2024-03-26 17:00:00,9306.57,7904.32,1081.38,1217.8,5112.12
2024-03-26 17:30:00,9390.17,8022.66,1249.58,1245.96,5393.51
2024-03-26 18:00:00,9274.55,8115.94,1407.04,1232.3,5533.59
2024-03-26 18:30:00,9162.99,8103.08,1507.86,1246.27,5500.45
2024-03-26 19:00:00,8857.18,7978.76,1550.66,1222.21,5423.73
2024-03-26 19:30:00,8669.21,7763.27,1528.4,1202.44,5305.29
2024-03-26 20:00:00,8423.62,7564.52,1488.14,1189.13,5156.21
2024-03-26 20:30:00,8157.81,7334.1,1464.06,1153.13,5031.41
2024-03-26 21:00:00,8004.33,7198.72,1420.7,1158.46,4835.71
2024-03-26 21:30:00,7864.97,6943.58,1371.5,1118.4,4691.81
2024-03-26 22:00:00,7669.86,6772.72,1343.04,1097.03,4542.07
2024-03-26 22:30:00,7526.08,6626.3,1320.71,1076.12,4478.3
2024-03-26 23:00:00,7367.09,6439.98,1290.31,1078.94,4573.48
2024-03-26 23:30:00,7211.84,6261.4,1354.08,1062.61,4589.87
2024-03-27 00:00:00,7056.54,6090.85,1362.79,1054.98,4426.75
2024-03-27 00:30:00,6845.92,5933.38,1379.92,1035.61,4303.53
2024-03-27 01:00:00,6659.13,5865.19,1358.87,1026.9,4228.13
2024-03-27 01:30:00,6495.16,5860.62,1318.33,1032.4,4098.6
2024-03-27 02:00:00,6382.76,5822.34,1298.08,1036.8,3986.59
2024-03-27 02:30:00,6359.63,5813.78,1266.73,1034.02,3986.9
2024-03-27 03:00:00,6288.7,5795.51,1237.49,1019.51,4013.08
2024-03-27 03:30:00,6385.4,5789.68,1236.69,1039.53,4062.4
2024-03-27 04:00:00,6563.49,5854.28,1235.14,1060.13,4176.42
2024-03-27 04:30:00,6729.55,5951.82,1256.46,1087.19,4354.07
2024-03-27 05:00:00,7075.89,6112.81,1301.6,1132.37,4637.58
2024-03-27 05:30:00,7529.24,6327.41,1364.03,1228.71,4942.13
2024-03-27 06:00:00,7849.75,6612.81,1451.64,1301.95,5319.15
2024-03-27 06:30:00,8058.36,6829.41,1521.48,1356.71,5549.8
2024-03-27 07:00:00,7928.97,6980.4,1544.98,1320.91,5457.6
2024-03-27 07:30:00,7652.17,6998.96,1472.15,1241.94,5183.31
2024-03-27 08:00:00,7474.79,6912.85,1307.79,1224.34,5043.8
2024-03-27 08:30:00,7119.64,6844.13,1141.53,1181.62,4813.78
2024-03-27 09:00:00,7012.1,6621.55,984.04,1136.25,4449.67
2024-03-27 09:30:00,6980.78,6591.81,822.08,1086.46,4280.12
2024-03-27 10:00:00,6700.78,6546.9,697.16,1058.67,4184.91
2024-03-27 10:30:00,6490.32,6501.22,593.56,1023.99,4062.12
2024-03-27 11:00:00,6286.09,6561.3,480.11,1014.66,3957.38
2024-03-27 11:30:00,6216.87,6561.48,388.68,1003.48,3913.37
2024-03-27 12:00:00,6163.78,6632.54,337.88,995.34,3904.54
2024-03-27 12:30:00,6256.67,6756.48,307.8,990.32,3848.6
2024-03-27 13:00:00,6265.84,6613.21,312.99,996.22,3794.29
2024-03-27 13:30:00,6375.25,6506.17,331.13,1032.96,3836.41
2024-03-27 14:00:00,6561.93,6668.45,372.19,1066.75,3822.97
2024-03-27 14:30:00,6857.06,6812.04,426.46,1056.65,3979.32
2024-03-27 15:00:00,7204.78,7090.72,516.77,1059.39,4163.76
2024-03-27 15:30:00,7731.31,7358.56,605.69,1085.07,4330.28
2024-03-27 16:00:00,8139.72,7507.76,757.55,1115.32,4394.93
2024-03-27 16:30:00,8539.9,7730.97,921.27,1160.22,4753.82
2024-03-27 17:00:00,8767.83,7928.68,1128.21,1211.1,5064.05
2024-03-27 17:30:00,8878.22,8193.17,1297.46,1227.76,5336.13
2024-03-27 18:00:00,8847.85,8256.27,1442.11,1245.62,5410.6
2024-03-27 18:30:00,8724.22,8211.5,1543.34,1166.22,5479.45
2024-03-27 19:00:00,8553.64,8042.78,1554.37,1206.08,5410.92
2024-03-27 19:30:00,8366.16,7842.24,1556.9,1200.35,5299.89
2024-03-27 20:00:00,8175.56,7667.57,1515.91,1194.2,5173.67
2024-03-27 20:30:00,8057.18,7421.71,1511.39,1164.23,5009.83
2024-03-27 21:00:00,7837.34,7278.76,1468.43,1146.01,4850.93
2024-03-27 21:30:00,7745.68,7032.12,1437.22,1134.99,4643.66
2024-03-27 22:00:00,7663.54,6786.87,1397.84,1117.3,4436.15
2024-03-27 22:30:00,7518.84,6616.06,1355.98,1100.89,4413.8
2024-03-27 23:00:00,7368.71,6431.01,1321.58,1093.89,4488.58
2024-03-27 23:30:00,7262.54,6280.56,1393.04,1080.19,4566.76
2024-03-28 00:00:00,7048.54,6132.96,1392.19,1056.48,4395.56
2024-03-28 00:30:00,6870.41,5980.61,1416.16,1063.32,4302.87
2024-03-28 01:00:00,6570.73,5856.52,1403.76,1062.37,4238.26
2024-03-28 01:30:00,6422.07,5827.01,1353.71,1042.81,4092.62
2024-03-28 02:00:00,6285.13,5838.48,1307.58,1049.08,3997.42
2024-03-28 02:30:00,6213.34,5777.96,1272.91,1045.9,3951.06
2024-03-28 03:00:00,6220.65,5754.98,1247.87,1067.88,3936.49
2024-03-28 03:30:00,6298.58,5758.58,1232.01,1073.97,3909.94
2024-03-28 04:00:00,6446.99,5788.2,1242.44,1094.97,4072.58
2024-03-28 04:30:00,6676.32,5888.64,1259.52,1119.26,4221.72
2024-03-28 05:00:00,7041.63,6039.37,1291.3,1173.03,4488.02
2024-03-28 05:30:00,7525.58,6242.86,1358.1,1231.8,4821.02
2024-03-28 06:00:00,7915.8,6475.38,1437.46,1290.58,5133.27
2024-03-28 06:30:00,8124.14,6556.74,1531.74,1241.11,5420.28
2024-03-28 07:00:00,8062.87,6533.47,1563.14,1294.59,5438.22
2024-03-28 07:30:00,7912.91,6252.74,1478.4,1285.22,5296.48
2024-03-28 08:00:00,7733.21,6025.72,1342.24,1230.83,5203.57
2024-03-28 08:30:00,7582.5,5832.54,1185.52,1185.48,4990.79
2024-03-28 09:00:00,7395.77,5617.4,994.98,1124.72,4736.17
2024-03-28 09:30:00,7303.65,5549.38,893.26,1105.15,4569.94
2024-03-28 10:00:00,7162.48,5530.49,732.05,1084.61,4339.13
2024-03-28 10:30:00,7007.22,5538.75,639.8,1069.08,4074.64
2024-03-28 11:00:00,6947.03,5497.88,568.57,1041.45,3813.27
2024-03-28 11:30:00,6856.94,5468.7,481.12,959.62,3588.3
2024-03-28 12:00:00,6680.63,5390.3,438.55,990.01,3378.82
2024-03-28 12:30:00,6633.82,5616.12,399.1,1006.84,3250.01
2024-03-28 13:00:00,6409.46,5525.91,380.14,1018.46,3107.68
2024-03-28 13:30:00,6324.09,5717.91,401.82,1016.16,3101.46
2024-03-28 14:00:00,6649.65,5870.0,416.92,1023.01,3250.56
2024-03-28 14:30:00,7012.89,6121.4,455.78,1036.26,3320.57
2024-03-28 15:00:00,7279.56,6410.84,544.79,1019.08,3517.61
2024-03-28 15:30:00,7663.77,6823.93,646.73,1070.56,3877.37
2024-03-28 16:00:00,7868.52,7191.86,802.37,1128.29,4263.17
2024-03-28 16:30:00,8181.48,7542.33,966.96,1171.29,4718.54
2024-03-28 17:00:00,8459.46,7780.49,1157.5,1198.41,5048.55
2024-03-28 17:30:00,8525.54,7986.01,1355.62,1229.89,5212.86
2024-03-28 18:00:00,8484.46,8044.92,1496.12,1243.92,5382.48
2024-03-28 18:30:00,8423.0,8010.32,1574.64,1237.38,5407.9
2024-03-28 19:00:00,8245.33,7896.33,1587.82,1226.06,5301.8
2024-03-28 19:30:00,8119.55,7714.03,1561.29,1211.8,5173.9
2024-03-28 20:00:00,7936.97,7527.27,1517.59,1190.05,5054.59
2024-03-28 20:30:00,7688.66,7327.33,1465.95,1154.66,4895.74
2024-03-28 21:00:00,7606.65,7147.67,1434.66,1157.08,4690.79
2024-03-28 21:30:00,7668.87,6865.51,1387.93,1144.66,4553.59
2024-03-28 22:00:00,7542.37,6727.51,1347.59,1151.71,4403.94
2024-03-28 22:30:00,7382.1,6574.38,1314.79,1141.61,4359.92
2024-03-28 23:00:00,7212.96,6390.66,1294.4,1127.2,4470.89
2024-03-28 23:30:00,7031.05,6235.7,1343.92,1105.98,4479.72
2024-03-29 00:00:00,6857.32,6096.15,1337.56,1089.42,4356.7
2024-03-29 00:30:00,6633.37,5959.24,1347.77,1048.62,4209.96
2024-03-29 01:00:00,6382.89,5856.07,1308.44,1061.97,4067.06
2024-03-29 01:30:00,6205.06,5779.5,1280.66,1064.01,3947.59
2024-03-29 02:00:00,6106.68,5697.02,1253.46,1056.0,3876.19
2024-03-29 02:30:00,6068.02,5670.04,1212.28,1046.71,3840.41
2024-03-29 03:00:00,6063.7,5671.68,1184.44,1068.03,3823.93
2024-03-29 03:30:00,5989.49,5663.48,1172.36,1049.97,3845.69
2024-03-29 04:00:00,6040.39,5638.34,1161.19,1080.05,3838.96
2024-03-29 04:30:00,6069.46,5629.15,1156.57,1088.92,3875.72
2024-03-29 05:00:00,6217.05,5653.79,1159.25,1100.74,3947.85
2024-03-29 05:30:00,6359.44,5721.89,1185.45,1118.95,4023.04
2024-03-29 06:00:00,6423.95,5697.47,1201.81,1142.32,4146.76
2024-03-29 06:30:00,6450.06,5593.0,1230.16,1156.24,4206.22
2024-03-29 07:00:00,6416.27,5422.86,1224.57,1166.38,4208.81
2024-03-29 07:30:00,6332.6,5181.69,1175.46,1169.52,3987.03
2024-03-29 08:00:00,6212.89,4986.74,1047.28,1160.73,3719.77
2024-03-29 08:30:00,6115.38,4814.92,883.64,1156.99,3398.18
2024-03-29 09:00:00,6033.3,4637.6,726.36,1131.27,3064.58
2024-03-29 09:30:00,5771.56,4620.59,565.46,1101.48,2841.21
2024-03-29 10:00:00,5673.35,4726.16,489.76,1069.16,2644.79
2024-03-29 10:30:00,5686.73,4792.53,408.15,1043.5,2566.16
2024-03-29 11:00:00,5529.74,4816.32,294.45,1026.4,2442.22
2024-03-29 11:30:00,5342.79,4907.78,243.41,993.14,2276.92
2024-03-29 12:00:00,5079.34,4918.43,208.91,996.86,2206.85
2024-03-29 12:30:00,4913.95,4962.69,199.07,972.63,2210.9
2024-03-29 13:00:00,4850.36,5039.56,202.47,979.67,2239.92
2024-03-29 13:30:00,4985.58,5061.67,234.68,985.26,2302.02
2024-03-29 14:00:00,5190.86,5276.69,275.53,995.26,2544.54
2024-03-29 14:30:00,5491.26,5579.9,351.32,1027.59,2708.72
2024-03-29 15:00:00,5906.54,5975.08,458.28,1042.61,3060.93
2024-03-29 15:30:00,6482.55,6233.35,611.21,1088.53,3472.34
2024-03-29 16:00:00,6998.74,6551.65,793.3,1113.4,3979.83
2024-03-29 16:30:00,7565.93,6850.8,1016.34,1157.84,4431.12
2024-03-29 17:00:00,7936.12,7162.49,1202.78,1222.42,4795.58
2024-03-29 17:30:00,8108.72,7366.53,1403.66,1260.22,4984.41
2024-03-29 18:00:00,8032.48,7489.26,1503.53,1283.09,4998.04
2024-03-29 18:30:00,7904.96,7468.86,1529.48,1278.39,4944.1
2024-03-29 19:00:00,7762.26,7303.44,1520.4,1235.73,4879.07
2024-03-29 19:30:00,7657.14,7112.61,1487.54,1201.07,4741.6
2024-03-29 20:00:00,7554.54,6949.32,1437.19,1192.73,4639.96
2024-03-29 20:30:00,7365.26,6793.68,1418.22,1175.26,4512.26
2024-03-29 21:00:00,7326.51,6676.11,1377.94,1154.1,4396.63
2024-03-29 21:30:00,7291.82,6508.74,1354.76,1171.62,4279.83
2024-03-29 22:00:00,7241.73,6475.62,1310.18,1149.56,4193.54
2024-03-29 22:30:00,7154.13,6356.95,1267.0,1133.81,4146.96
2024-03-29 23:00:00,7060.4,6245.28,1209.93,1124.35,4268.02
2024-03-29 23:30:00,6940.48,6040.66,1279.75,1104.99,4242.94
2024-03-30 00:00:00,6753.95,5896.9,1286.33,1083.97,4103.3
2024-03-30 00:30:00,6550.68,5753.65,1284.84,1076.6,3999.75
2024-03-30 01:00:00,6327.58,5666.54,1279.42,1065.59,3933.93
2024-03-30 01:30:00,6164.58,5653.78,1243.06,1077.64,3848.79
2024-03-30 02:00:00,6065.33,5608.9,1201.65,1062.3,3807.18
2024-03-30 02:30:00,5997.7,5572.11,1189.79,1051.7,3736.79
2024-03-30 03:00:00,5933.39,5563.66,1169.98,1066.92,3702.44
2024-03-30 03:30:00,5952.75,5552.5,1138.62,1053.46,3690.54
2024-03-30 04:00:00,5984.25,5527.57,1136.57,1078.06,3725.08
2024-03-30 04:30:00,6045.56,5547.56,1135.31,1079.46,3781.74
2024-03-30 05:00:00,6138.75,5582.68,1134.14,1087.95,3840.65
2024-03-30 05:30:00,6280.96,5697.39,1158.55,1103.41,3935.29
2024-03-30 06:00:00,6480.53,5693.89,1181.14,1125.53,4077.04
2024-03-30 06:30:00,6545.88,5582.1,1225.55,1142.8,4161.03
2024-03-30 07:00:00,6435.34,5419.44,1228.73,1166.69,4209.37
2024-03-30 07:30:00,6208.42,5158.4,1175.31,1172.52,4159.98
2024-03-30 08:00:00,5929.12,4900.36,1071.93,1168.78,3996.57
2024-03-30 08:30:00,5644.24,4668.37,915.68,1175.84,3762.88
2024-03-30 09:00:00,5315.6,4529.46,777.44,1169.62,3458.06
