,QLD1,NSW1,VIC1,SA1,TAS1
2024-07-14 09:00,4211.46,6717.8,5152.32,1105.68,1320.72
2024-07-14 12:00,3997.65,5969.65,4860.16,759.47,1261.86
2024-07-14 15:00,6495.51,8968.89,6157.69,1311.97,1351.26
2024-07-14 18:00,7614.32,10697.06,7063.65,1966.16,1388.91
2024-07-14 21:00,6414.38,9258.3,5859.05,1697.42,1236.16
2024-07-15 00:00,5642.46,7799.12,4903.41,1536.32,1107.86
2024-07-15 03:00,5871.21,7544.3,4783.89,1399.43,1111.35
2024-07-15 06:00,7132.0,9934.88,6800.28,1706.43,1331.7
2024-07-15 09:00,5020.27,8205.16,7054.72,1489.03,1453.31
2024-07-15 12:00,4642.17,7419.3,7082.44,1353.73,1432.96
2024-07-15 15:00,6949.84,10231.85,7738.76,1757.65,1442.96
2024-07-15 18:00,8203.81,11931.17,7701.72,2278.59,1414.14
2024-07-15 21:00,6833.17,9801.49,6111.97,1867.7,1281.1
2024-07-16 00:00,5795.82,8083.31,4959.98,1618.2,1156.62
2024-07-16 03:00,6051.66,7605.64,4590.87,1470.05,1182.39
2024-07-16 06:00,7283.91,9956.15,6372.18,1784.4,1413.85
2024-07-16 09:00,4908.16,9555.87,6166.78,1555.62,1375.4
2024-07-16 12:00,4667.98,8922.19,5985.48,1374.87,1307.53
2024-07-16 15:00,7028.0,10435.13,6727.51,1760.18,1399.32
2024-07-16 18:00,8357.83,11582.27,7183.92,2298.51,1463.51
2024-07-16 21:00,6946.49,9623.63,5941.44,1908.82,1288.46
2024-07-17 00:00,5861.04,8052.24,5007.07,1616.89,1107.82
2024-07-17 03:00,6115.95,7583.1,4747.74,1483.97,1110.57
2024-07-17 06:00,7281.93,9620.01,6573.8,1823.89,1361.23
2024-07-17 09:00,5067.49,7869.85,6298.85,1748.93,1330.58
2024-07-17 12:00,4702.91,7588.21,5600.9,1556.18,1234.84
2024-07-17 15:00,7257.71,9752.73,6535.0,1874.24,1388.5
2024-07-17 18:00,8531.01,10834.79,7169.94,2298.73,1478.78
2024-07-17 21:00,7150.68,9358.47,5924.83,1873.05,1308.55
2024-07-18 00:00,5942.89,7922.77,4928.94,1618.62,1200.44
2024-07-18 03:00,6055.45,7547.75,4736.44,1439.97,1238.94
2024-07-18 06:00,7198.21,9406.46,6765.64,1742.83,1447.56
2024-07-18 09:00,5028.44,7693.81,6071.19,1723.59,1350.39
2024-07-18 12:00,4736.17,6819.1,5766.22,1484.49,1183.9
2024-07-18 15:00,6988.05,9221.31,7054.96,1750.63,1369.16
2024-07-18 18:00,8341.92,10940.68,7657.89,2257.28,1533.23
2024-07-18 21:00,6924.69,9579.55,6227.02,1939.55,1385.2
2024-07-19 00:00,5910.43,8058.06,5043.86,1697.99,1270.48
2024-07-19 03:00,6039.73,7608.17,4693.9,1539.18,1260.3
2024-07-19 06:00,7254.86,9761.34,6699.4,1835.82,1466.55
2024-07-19 09:00,4756.81,8134.04,7217.44,2155.92,1512.8
2024-07-19 12:00,4147.32,7503.97,6879.14,2262.31,1417.75
2024-07-19 15:00,6369.32,10292.7,7542.54,2347.18,1446.9
2024-07-19 18:00,7622.97,11032.53,7345.78,2381.53,1422.76
2024-07-19 21:00,6726.96,9557.18,6126.69,1927.26,1313.31
2024-07-20 00:00,5701.09,7910.43,4952.96,1624.87,1207.17
2024-07-20 03:00,5761.3,7124.79,4400.36,1452.02,1180.58
2024-07-20 06:00,6254.21,8078.25,5418.97,1576.81,1273.99
2024-07-20 09:00,4160.16,7029.31,6257.0,1473.16,1382.67
2024-07-20 12:00,3693.02,6318.36,5964.07,1162.86,1275.85
2024-07-20 15:00,6056.92,9070.02,6435.17,1514.05,1295.04
2024-07-20 18:00,7128.35,10420.4,6708.3,1982.97,1276.17
2024-07-20 21:00,6299.91,9058.23,5918.7,1746.93,1170.9
2024-07-21 00:00,5496.16,7528.62,5103.28,1573.36,1135.82
2024-07-21 03:00,5439.39,6845.99,4610.79,1361.06,1221.19
2024-07-21 06:00,5688.41,7777.26,5253.49,1425.64,1336.79
2024-07-21 09:00,4003.08,6176.19,4949.28,1412.58,1395.79
2024-07-21 12:00,3716.11,5441.91,4343.3,1230.57,1313.24
2024-07-21 15:00,6243.9,8411.27,5969.24,1612.51,1402.2
2024-07-21 18:00,7657.02,10251.44,6505.14,1979.15,1452.27
2024-07-21 21:00,6412.73,8949.99,5454.87,1691.0,1241.52
2024-07-22 00:00,5547.3,7530.91,4563.88,1537.4,1121.8
2024-07-22 03:00,5817.88,7329.16,4377.43,1373.26,1146.25
2024-07-22 06:00,7128.01,9690.51,6228.7,1671.75,1424.0
2024-07-22 09:00,4775.92,7908.88,5523.66,1467.63,1327.82
2024-07-22 12:00,4370.53,7179.74,5165.54,984.52,1268.44
2024-07-22 15:00,6624.85,9216.25,6163.98,1365.24,1308.4
2024-07-22 18:00,7958.04,10893.34,6711.65,2037.41,1353.38
2024-07-22 21:00,6614.96,9339.7,5591.92,1759.19,1176.86
2024-07-23 00:00,5675.1,7980.11,4661.88,1568.02,1072.75
2024-07-23 03:00,5974.72,7639.63,4427.66,1444.74,1086.59
2024-07-23 06:00,7087.43,9975.38,6060.39,1826.71,1294.83
2024-07-23 09:00,4720.3,7503.33,4783.01,1376.7,1270.62
2024-07-23 12:00,4339.19,6156.58,3723.41,817.24,1210.8
2024-07-23 15:00,6592.79,8705.95,5498.91,1348.66,1325.99
2024-07-23 18:00,7829.25,10722.61,6533.05,2039.92,1398.99
2024-07-23 21:00,6614.84,9247.91,5524.63,1774.6,1209.95
2024-07-24 00:00,5668.45,7931.54,4618.52,1585.17,1099.39
2024-07-24 03:00,5834.45,7619.78,4398.07,1447.38,1127.35
2024-07-24 06:00,6848.06,9934.38,6198.11,1777.2,1349.58
2024-07-24 09:00,4777.35,7531.16,5620.77,1581.19,1155.93
2024-07-24 12:00,4701.62,6216.26,5304.22,950.79,1109.88
2024-07-24 15:00,6649.03,8865.36,6236.88,1589.09,1239.88
2024-07-24 18:00,7588.65,10592.01,6786.83,1960.59,1323.48
2024-07-24 21:00,6467.86,9115.46,5597.96,1671.39,1194.91
2024-07-25 00:00,5532.39,7733.39,4631.14,1606.06,1077.88
2024-07-25 03:00,5701.53,7361.04,4416.9,1440.2,1085.44
2024-07-25 06:00,6523.69,9375.24,6254.08,1659.09,1337.67
2024-07-25 09:00,4961.33,7463.87,6769.49,1245.74,1348.64
2024-07-25 12:00,4875.94,6707.37,6419.87,1107.6,1228.37
2024-07-25 15:00,6655.18,8684.15,6290.76,1636.21,1306.77
2024-07-25 18:00,7556.77,9737.41,7057.99,2088.26,1397.23
2024-07-25 21:00,6406.76,8425.5,5929.29,1752.02,1213.65
2024-07-26 00:00,5546.6,7401.15,5013.25,1546.18,1108.87
2024-07-26 03:00,5644.08,7008.68,4769.07,1395.14,1154.08
2024-07-26 06:00,6571.79,8940.71,6500.58,1689.35,1362.75
2024-07-26 09:00,4734.75,7030.28,5239.81,1226.55,1257.64
2024-07-26 12:00,4748.11,5965.66,4087.9,762.91,1226.37
2024-07-26 15:00,6525.52,8256.74,5608.09,1275.23,1331.74
2024-07-26 18:00,7165.43,9796.45,6638.23,1922.52,1353.88
2024-07-26 21:00,6304.16,8980.3,5774.83,1697.51,1247.81
2024-07-27 00:00,5407.7,7769.31,4871.09,1495.39,1170.35
2024-07-27 03:00,5330.37,7139.29,4484.22,1331.37,1125.3
2024-07-27 06:00,5771.59,8521.85,5238.48,1455.97,1242.72
2024-07-27 09:00,4746.28,8993.09,5448.15,1126.41,1349.76
2024-07-27 12:00,5258.12,7407.87,5948.86,740.49,1295.67
2024-07-27 15:00,6519.52,8632.09,6334.78,1338.54,1388.79
2024-07-27 18:00,6911.65,9673.35,6720.2,2069.11,1452.83
2024-07-27 21:00,6039.84,8778.1,5937.21,1808.89,1336.06
2024-07-28 00:00,5278.65,7513.92,5009.32,1558.43,1234.98
2024-07-28 03:00,5211.46,6864.9,4580.91,1354.41,1176.5
2024-07-28 06:00,5703.1,7865.52,5252.92,1449.51,1339.66
2024-07-28 09:00,5260.14,6573.69,5014.77,1115.13,1364.49
2024-07-28 12:00,4214.93,5937.37,4493.41,884.75,1254.54
2024-07-28 15:00,6152.78,9026.36,6031.97,1295.63,1421.66
2024-07-28 18:00,7359.33,11225.01,7175.95,2041.54,1565.52
2024-07-28 21:00,6391.39,9519.84,5981.81,1804.74,1453.2
2024-07-29 00:00,5597.38,7929.54,5039.81,1563.48,1317.94
2024-07-29 03:00,5870.63,7763.61,4867.8,1512.09,1326.07
2024-07-29 06:00,7064.22,10351.74,6919.3,1856.45,1593.2
2024-07-29 09:00,4775.49,8278.08,6921.4,1416.68,1487.02
2024-07-29 12:00,4371.63,7493.93,6479.91,907.13,1290.84
2024-07-29 15:00,6703.56,10134.02,7239.97,1409.29,1417.43
2024-07-29 18:00,8141.57,11929.49,7631.02,2200.35,1584.5
2024-07-29 21:00,6855.13,9937.24,6289.19,1893.11,1420.97
2024-07-30 00:00,5830.09,8338.91,5248.8,1607.24,1312.25
2024-07-30 03:00,6070.11,8058.47,5062.21,1488.56,1363.43
2024-07-30 06:00,7195.77,10464.15,7071.09,1903.01,1632.68
2024-07-30 09:00,4679.38,8436.58,5883.67,1291.46,1426.93
2024-07-30 12:00,4232.31,7560.82,4615.63,669.72,1271.84
2024-07-30 15:00,6626.54,9943.01,6113.51,1215.52,1423.43
2024-07-30 18:00,8037.61,11749.7,7551.15,2150.09,1586.56
2024-07-30 21:00,6841.44,9904.34,6420.06,1857.69,1398.8
2024-07-31 00:00,5817.62,8317.08,5361.33,1582.01,1328.26
2024-07-31 03:00,6056.31,7967.13,5208.56,1450.19,1364.28
2024-07-31 06:00,7080.4,10296.15,7357.86,1872.17,1615.02
2024-07-31 09:00,4607.71,8396.03,6807.35,1233.86,1459.21
2024-07-31 12:00,4163.75,7771.87,5347.86,661.25,1300.73
2024-07-31 15:00,6502.56,9757.83,6428.37,1160.22,1403.48
2024-07-31 18:00,7916.46,11618.42,7818.97,1959.11,1544.67
2024-07-31 21:00,6787.79,9822.59,6625.28,1762.35,1434.08
2024-08-01 00:00,5814.91,8147.13,5526.41,1528.45,1273.83
2024-08-01 03:00,6016.21,7720.52,5345.22,1440.73,1294.48
2024-08-01 06:00,6941.32,10092.07,7531.57,1787.31,1571.17
2024-08-01 09:00,4589.49,8267.85,6369.03,1236.43,1471.51
2024-08-01 12:00,4132.77,7830.99,4696.52,638.72,1270.49
2024-08-01 15:00,6495.51,9858.05,6143.02,1190.86,1322.65
2024-08-01 18:00,7901.19,11427.03,7604.87,2052.21,1433.2
2024-08-01 21:00,6839.83,9668.44,6330.8,1825.8,1288.64
2024-08-02 00:00,5807.79,8162.35,5229.03,1653.13,1171.83
2024-08-02 03:00,6032.3,7782.4,5001.02,1473.93,1212.18
2024-08-02 06:00,7068.68,9927.68,7021.42,1770.64,1446.36
2024-08-02 09:00,4697.84,7689.51,5507.51,1484.0,1326.91
2024-08-02 12:00,4263.01,7115.39,4313.71,1461.18,1234.37
2024-08-02 15:00,6519.45,9092.67,6182.93,1669.61,1319.29
2024-08-02 18:00,7685.06,10799.1,6933.87,1986.81,1405.85
2024-08-02 21:00,6844.57,9651.88,5994.83,1687.66,1279.29
2024-08-03 00:00,5875.44,8293.68,5020.73,1493.73,1120.96
2024-08-03 03:00,5875.02,7552.0,4600.04,1342.58,1122.3
2024-08-03 06:00,6151.78,8655.83,5490.11,1485.38,1284.98
2024-08-03 09:00,4240.37,6470.52,5492.39,986.49,1315.79
2024-08-03 12:00,4046.09,5405.39,4896.16,471.61,1160.37
2024-08-03 15:00,6128.09,8068.81,5719.63,1043.28,1265.39
2024-08-03 18:00,7261.9,10066.48,6679.34,1900.29,1420.54
2024-08-03 21:00,6509.57,9216.52,6051.26,1689.88,1272.92
2024-08-04 00:00,5667.74,7939.67,5090.24,1517.99,1148.35
2024-08-04 03:00,5630.36,7416.3,4664.99,1335.18,1139.4
2024-08-04 06:00,5789.33,8326.23,5530.13,1394.75,1234.35
2024-08-04 09:00,4190.68,6969.54,4587.33,1395.92,1236.87
2024-08-04 12:00,4073.95,6919.52,3751.75,1589.03,1131.19
2024-08-04 15:00,6337.13,9372.26,5607.32,1796.97,1280.94
2024-08-04 18:00,7411.54,10609.14,7005.36,2066.01,1393.49
2024-08-04 21:00,6318.76,9040.77,5996.6,1689.18,1266.51
2024-08-05 00:00,5484.8,7725.49,5062.86,1495.21,1159.5
2024-08-05 03:00,5651.49,7434.41,4848.15,1324.39,1186.64
2024-08-05 06:00,6627.34,9870.12,6879.91,1648.2,1437.98
2024-08-05 09:00,5515.41,9545.98,6483.69,1452.74,1285.91
2024-08-05 12:00,5453.3,8781.36,5273.52,787.52,1200.39
2024-08-05 15:00,6945.14,10395.19,6135.89,1249.33,1309.54
2024-08-05 18:00,7601.2,11160.76,7338.63,1965.97,1410.86
2024-08-05 21:00,6523.93,9363.14,6099.34,1769.19,1219.09
2024-08-06 00:00,5661.4,7999.59,5056.39,1561.22,1085.52
2024-08-06 03:00,5779.11,7707.28,4834.38,1388.36,1112.55
2024-08-06 06:00,6833.21,9670.0,6656.87,1761.24,1344.28
2024-08-06 09:00,5519.33,7205.99,5292.31,1348.94,1316.32
2024-08-06 12:00,4869.62,6516.95,4296.88,873.85,1213.29
2024-08-06 15:00,6354.04,8822.62,5745.58,1250.85,1365.01
2024-08-06 18:00,7422.77,10920.02,6912.65,2026.22,1385.85
2024-08-06 21:00,6403.88,9420.73,5802.78,1777.31,1218.85
2024-08-07 00:00,5520.79,8134.49,4857.77,1521.23,1102.21
2024-08-07 03:00,5655.01,7794.09,4670.67,1429.1,1132.74
2024-08-07 06:00,6387.42,9884.44,6381.48,1804.92,1354.1
2024-08-07 09:00,4987.37,7264.65,5014.55,1146.46,1185.51
2024-08-07 12:00,4991.72,6134.08,4207.26,592.13,1142.83
2024-08-07 15:00,6584.62,8704.35,5572.46,1135.39,1295.37
2024-08-07 18:00,7527.9,10899.46,6660.24,2037.94,1406.98
2024-08-07 21:00,6403.7,9392.9,5717.49,1781.97,1270.03
2024-08-08 00:00,5561.86,8121.79,4764.32,1561.66,1124.39
2024-08-08 03:00,5718.7,7853.28,4489.67,1447.08,1114.4
2024-08-08 06:00,6622.64,10023.95,6298.32,1764.0,1338.36
2024-08-08 09:00,5629.43,7301.46,5521.08,1832.32,1290.9
2024-08-08 12:00,5338.34,6189.36,5288.75,1865.9,1200.4
2024-08-08 15:00,6716.27,8638.25,6530.33,1658.67,1292.1
2024-08-08 18:00,7705.69,10447.56,6920.56,2135.21,1353.72
2024-08-08 21:00,6562.05,9149.19,5709.34,1803.13,1157.53
2024-08-09 00:00,5643.88,7906.8,4816.73,1550.75,1030.34
2024-08-09 03:00,5717.6,7574.37,4616.5,1423.83,1086.41
2024-08-09 06:00,6577.57,9597.57,6165.51,1759.84,1297.98
2024-08-09 09:00,5447.5,8054.48,4916.54,1223.01,1131.29
2024-08-09 12:00,5301.54,6318.08,4004.47,724.49,1045.51
2024-08-09 15:00,6628.79,8536.91,5369.23,1181.15,1244.08
2024-08-09 18:00,7374.35,9953.32,6538.05,1974.36,1358.38
2024-08-09 21:00,6562.33,9001.29,5768.33,1793.71,1242.15
2024-08-10 00:00,5608.25,7879.61,4900.65,1554.56,1115.18
2024-08-10 03:00,5539.36,7299.61,4496.74,1397.59,1106.75
2024-08-10 06:00,5658.49,8163.51,5345.73,1507.19,1217.19
2024-08-10 09:00,4397.86,6282.47,4208.84,864.78,1124.16
2024-08-10 12:00,4639.85,5704.23,3313.12,373.07,1104.92
2024-08-10 15:00,6318.33,7953.73,4725.73,966.04,1216.84
2024-08-10 18:00,6869.83,9363.59,6040.2,1791.02,1319.53
2024-08-10 21:00,6152.12,8576.08,5535.38,1651.8,1226.01
2024-08-11 00:00,5406.69,7482.76,4889.55,1526.04,1128.49
2024-08-11 03:00,5315.24,6903.95,4493.7,1369.4,1091.81
2024-08-11 06:00,5298.38,7538.72,5085.71,1414.75,1217.51
2024-08-11 09:00,4344.63,6222.04,3686.34,723.03,1261.62
2024-08-11 12:00,4892.3,5675.12,2773.21,281.57,1167.0
2024-08-11 15:00,6519.53,7965.57,4562.98,902.08,1282.08
2024-08-11 18:00,7107.65,9534.23,6117.71,1724.01,1428.19
2024-08-11 21:00,6214.96,8406.7,5311.66,1549.3,1254.81
2024-08-12 00:00,5458.17,7261.7,4585.73,1442.04,1142.09
2024-08-12 03:00,5581.63,7071.67,4496.87,1368.22,1197.84
2024-08-12 06:00,6420.21,9223.43,6217.71,1554.13,1460.19
2024-08-12 09:00,6186.51,8534.69,4447.9,1068.14,1264.55
2024-08-12 12:00,6196.45,8156.05,3408.16,850.85,1186.24
2024-08-12 15:00,7139.09,9417.02,5020.5,1175.98,1286.94
2024-08-12 18:00,7459.8,10242.6,6231.24,1713.1,1456.82
2024-08-12 21:00,6344.51,8707.96,5238.78,1525.7,1266.93
2024-08-13 00:00,5486.06,7420.73,4469.56,1452.89,1118.61
2024-08-13 03:00,5553.17,7018.78,4349.88,1344.96,1131.2
2024-08-13 06:00,6669.87,8955.33,5771.66,1515.42,1413.64
2024-08-13 09:00,6558.22,8481.62,4136.5,995.83,1201.08
2024-08-13 12:00,6530.3,7767.28,3469.87,1044.67,1077.08
2024-08-13 15:00,7267.02,8870.93,4930.94,1380.34,1229.74
2024-08-13 18:00,7552.9,9751.64,6032.06,1708.36,1338.02
2024-08-13 21:00,6359.29,8440.86,5189.35,1488.29,1148.65
2024-08-14 00:00,5462.75,7416.44,4459.19,1412.57,1051.33
2024-08-14 03:00,5465.96,6886.28,4270.74,1272.89,1086.8
2024-08-14 06:00,6430.01,8653.06,5632.59,1455.89,1332.63
2024-08-14 09:00,6346.94,8785.53,4563.14,867.16,1225.67
2024-08-14 12:00,5875.15,8502.15,3770.58,517.98,1172.52
2024-08-14 15:00,6789.74,9270.67,4942.53,1109.77,1277.09
2024-08-14 18:00,7268.82,9812.66,5809.63,1670.32,1385.59
2024-08-14 21:00,6336.93,8512.08,5096.4,1480.85,1255.75
2024-08-15 00:00,5480.45,7432.01,4419.57,1370.07,1168.66
2024-08-15 03:00,5514.65,6991.58,4212.68,1335.96,1202.64
2024-08-15 06:00,6240.54,8537.98,5496.0,1493.28,1398.62
2024-08-15 09:00,5293.42,7872.24,4268.9,1450.42,1196.22
2024-08-15 12:00,4977.45,7442.9,4330.92,1282.31,1092.58
2024-08-15 15:00,6593.67,8546.84,5047.2,1569.94,1265.28
2024-08-15 18:00,7292.21,9651.21,5806.63,1751.48,1398.94
2024-08-15 21:00,6386.31,8521.08,5015.25,1589.81,1250.33
2024-08-16 00:00,5491.73,7372.12,4355.95,1474.58,1119.44
2024-08-16 03:00,5559.95,6937.3,4160.66,1342.18,1106.47
2024-08-16 06:00,6035.38,8343.03,5470.73,1575.29,1351.61
2024-08-16 09:00,4707.44,6964.0,5482.13,1350.81,1305.8
2024-08-16 12:00,4810.23,6497.11,5483.8,850.83,1232.5
2024-08-16 15:00,6464.16,8089.67,5734.39,1365.01,1302.37
2024-08-16 18:00,7137.21,9100.94,6232.46,1885.48,1371.6
2024-08-16 21:00,6308.44,8191.0,5431.02,1645.61,1258.44
2024-08-17 00:00,5487.22,7154.15,4639.5,1505.38,1125.96
2024-08-17 03:00,5389.0,6515.22,4290.88,1342.08,1137.62
2024-08-17 06:00,5308.7,6973.01,4972.65,1395.24,1200.58
2024-08-17 09:00,3744.11,5543.93,4840.73,1252.72,1255.55
2024-08-17 12:00,3668.91,5468.29,4059.42,1150.69,1276.32
2024-08-17 15:00,5875.0,7466.62,4803.05,1397.04,1310.56
2024-08-17 18:00,6812.17,8834.19,5815.23,1810.27,1374.57
2024-08-17 21:00,6116.6,8118.75,5190.05,1586.52,1262.77
2024-08-18 00:00,5343.94,7141.7,4452.29,1472.0,1157.99
2024-08-18 03:00,5260.03,6643.57,4040.28,1284.44,1118.72
2024-08-18 06:00,4969.58,7025.61,4465.25,1320.79,1257.76
2024-08-18 09:00,3395.73,6151.12,3788.14,778.62,1291.83
2024-08-18 12:00,3326.72,6372.8,3608.56,625.96,1197.11
2024-08-18 15:00,5755.13,8251.9,4805.11,1029.63,1319.85
2024-08-18 18:00,6912.93,9528.85,5995.48,1734.62,1465.5
2024-08-18 21:00,6077.46,8267.35,5321.43,1556.46,1322.03
2024-08-19 00:00,5356.4,7096.49,4637.99,1485.99,1215.31
2024-08-19 03:00,5484.59,6904.74,4503.84,1379.37,1256.21
2024-08-19 06:00,5940.39,8601.35,6244.98,1589.68,1551.78
2024-08-19 09:00,4189.92,7220.07,4810.24,1243.17,1424.99
2024-08-19 12:00,4348.15,6851.93,3964.69,1501.52,1340.51
2024-08-19 15:00,6244.41,8483.42,5183.27,1819.22,1422.9
2024-08-19 18:00,7219.57,9947.98,6338.08,1968.25,1491.98
2024-08-19 21:00,6235.61,8582.31,5231.52,1609.62,1267.29
2024-08-20 00:00,5362.27,7492.8,4445.65,1465.27,1125.86
2024-08-20 03:00,5486.62,7036.81,4207.26,1332.34,1165.83
2024-08-20 06:00,6113.36,8564.07,5732.89,1514.54,1417.24
2024-08-20 09:00,5109.16,6084.35,5834.42,1080.79,1309.77
2024-08-20 12:00,4837.49,5470.68,5630.51,1081.14,1334.16
2024-08-20 15:00,6383.88,7849.78,5660.56,1391.86,1418.53
2024-08-20 18:00,7261.59,9239.0,6535.57,1889.95,1474.89
2024-08-20 21:00,6265.07,8037.61,5459.15,1594.88,1276.71
2024-08-21 00:00,5399.9,6987.79,4512.05,1420.68,1151.45
2024-08-21 03:00,5534.76,6612.57,4221.95,1298.96,1126.62
2024-08-21 06:00,5980.62,7862.87,5584.14,1471.61,1277.65
2024-08-21 09:00,4379.08,5713.83,4724.7,1055.23,1160.92
2024-08-21 12:00,4475.22,5379.04,4499.79,744.53,1067.02
2024-08-21 15:00,6356.9,7687.96,5079.38,1335.21,1196.08
2024-08-21 18:00,7233.11,8883.99,6192.02,1842.81,1327.23
2024-08-21 21:00,6298.47,7784.84,5213.59,1579.52,1194.73
2024-08-22 00:00,5438.5,6884.07,4451.55,1450.88,1060.08
2024-08-22 03:00,5506.33,6501.35,4304.47,1316.69,1111.91
2024-08-22 06:00,5855.21,8016.77,5627.89,1458.98,1351.98
2024-08-22 09:00,4146.07,6389.48,4011.31,1085.18,1120.71
2024-08-22 12:00,4146.24,5551.39,3501.24,588.46,1133.72
2024-08-22 15:00,6377.73,7591.9,4759.63,961.09,1287.02
2024-08-22 18:00,7303.27,8993.43,6155.04,1729.46,1350.12
2024-08-22 21:00,6366.78,8041.85,5431.57,1524.12,1190.55
2024-08-23 00:00,5517.06,7136.91,4622.27,1395.69,1051.4
2024-08-23 03:00,5571.3,6880.67,4412.49,1332.66,1073.13
2024-08-23 06:00,5944.18,8043.16,5686.75,1523.92,1278.9
2024-08-23 09:00,4739.13,5857.1,4478.17,1462.67,1158.67
2024-08-23 12:00,4625.21,5383.6,4244.4,1099.33,1125.45
2024-08-23 15:00,6360.56,7454.88,5524.38,1317.57,1297.77
2024-08-23 18:00,7059.04,8749.98,6001.15,1621.55,1336.0
2024-08-23 21:00,6208.32,8007.3,5048.68,1444.54,1207.47
2024-08-24 00:00,5429.03,7066.06,4247.96,1394.55,1100.27
2024-08-24 03:00,5342.22,6333.18,3822.92,1249.98,1069.83
2024-08-24 06:00,5117.51,6979.24,4249.8,1221.95,1201.16
2024-08-24 09:00,3806.24,5686.85,3231.67,551.96,1322.07
2024-08-24 12:00,3688.66,4618.43,2333.41,378.41,1259.98
2024-08-24 15:00,5862.23,6823.41,3838.39,1177.95,1318.39
2024-08-24 18:00,6751.05,7916.76,5110.77,1478.82,1331.15
2024-08-24 21:00,6020.41,7286.6,4707.62,1355.66,1199.75
2024-08-25 00:00,5426.2,6588.46,4111.79,1298.72,1089.29
2024-08-25 03:00,5280.41,6043.76,3638.65,1182.86,1121.73
2024-08-25 06:00,4977.31,6497.24,3963.38,1139.81,1200.68
2024-08-25 09:00,3679.12,6651.56,3561.99,898.19,1116.94
2024-08-25 12:00,3761.53,6958.31,2408.11,804.09,1079.85
2024-08-25 15:00,6117.11,7920.4,4541.05,1145.59,1248.54
2024-08-25 18:00,6953.08,8351.04,5157.52,1678.63,1231.53
2024-08-25 21:00,6038.12,7268.43,4580.05,1477.51,1092.98
2024-08-26 00:00,5330.83,6488.12,3983.14,1408.36,1002.3
2024-08-26 03:00,5444.49,6079.23,3849.12,1301.95,1097.91
2024-08-26 06:00,5842.99,7093.28,5298.52,1480.36,1260.6
2024-08-26 09:00,4320.07,5128.74,4553.63,1207.53,1132.74
2024-08-26 12:00,4547.72,4888.92,4071.37,899.62,1066.1
2024-08-26 15:00,6743.06,7398.6,5201.63,1029.84,1165.32
2024-08-26 18:00,7390.72,8686.51,6017.85,1791.89,1308.72
2024-08-26 21:00,6283.65,7698.6,5068.24,1580.3,1140.77
2024-08-27 00:00,5452.34,6940.56,4287.24,1473.91,1016.38
2024-08-27 03:00,5533.25,6558.86,4008.91,1344.53,1068.72
2024-08-27 06:00,6002.46,7590.28,5309.02,1558.72,1243.08
2024-08-27 09:00,4852.01,5132.08,4484.82,810.02,1212.26
2024-08-27 12:00,4899.32,4835.33,4119.09,399.05,1181.38
2024-08-27 15:00,6792.0,7488.84,4834.19,978.53,1267.86
2024-08-27 18:00,7314.57,8785.54,5765.21,1695.72,1299.4
2024-08-27 21:00,6283.91,7753.88,4855.46,1508.04,1156.34
2024-08-28 00:00,5442.12,6937.2,3753.33,1411.92,1086.87
2024-08-28 03:00,5480.87,6402.53,3850.99,1271.02,1141.25
2024-08-28 06:00,5873.54,7329.97,5052.62,1439.63,1336.9
2024-08-28 09:00,4503.99,5338.39,3770.28,950.32,1254.72
2024-08-28 12:00,4736.99,5181.4,3610.3,589.5,1269.52
2024-08-28 15:00,6913.46,7652.96,5251.56,1055.67,1434.19
2024-08-28 18:00,7475.99,8684.7,6367.91,1775.4,1506.0
2024-08-28 21:00,6307.85,7647.47,5242.59,1578.71,1276.55
2024-08-29 00:00,5523.23,6916.71,4364.39,1423.13,1109.29
2024-08-29 03:00,5538.7,6421.06,4261.63,1310.42,1142.32
2024-08-29 06:00,5758.94,7266.41,5801.4,1503.52,1377.98
2024-08-29 09:00,4419.32,5147.79,4714.37,741.23,1223.79
2024-08-29 12:00,4755.98,4768.24,4333.41,338.84,1154.16
2024-08-29 15:00,6950.81,7407.32,4818.23,1172.64,1274.49
2024-08-29 18:00,7478.84,8800.06,6176.82,1731.64,1365.46
2024-08-29 21:00,6417.22,7809.16,5146.89,1501.63,1220.59
2024-08-30 00:00,5534.84,6965.71,4257.04,1399.06,1138.88
2024-08-30 03:00,5521.56,6593.78,3934.29,1272.84,1165.99
2024-08-30 06:00,5552.75,7284.07,5011.62,1367.32,1323.49
2024-08-30 09:00,4215.94,5313.39,3534.8,863.14,1220.2
2024-08-30 12:00,4603.45,5206.86,3170.29,570.63,1142.81
2024-08-30 15:00,6953.85,7774.55,4821.87,1059.47,1283.77
2024-08-30 18:00,7342.06,8311.03,5716.6,1713.77,1346.03
2024-08-30 21:00,6243.3,7466.34,4936.46,1548.32,1267.59
2024-08-31 00:00,5490.95,6688.64,4161.97,1423.99,1197.27
2024-08-31 03:00,5366.83,6084.83,3878.67,1243.83,1194.92
2024-08-31 06:00,5186.83,6021.28,4372.32,1257.11,1298.52
2024-08-31 09:00,4009.09,4243.47,3895.24,692.72,1251.53
2024-08-31 12:00,4552.27,4077.71,3384.2,497.15,1264.58
2024-08-31 15:00,6990.55,6634.11,4290.98,884.59,1426.73
2024-08-31 18:00,7293.02,7881.07,5322.94,1576.66,1317.33
2024-08-31 21:00,6272.46,7258.79,4652.92,1437.27,1239.94
